pid,block,cond,keypress,acc,rt
048,3,novel,q,0,0.9766
048,3,learned,q,1,0.8977
048,3,novel,p,1,1.1786
048,3,novel,p,1,0.8875
048,3,novel,q,0,0.9194
048,3,learned,p,0,0.8923
048,3,learned,q,1,0.9097
048,3,learned,p,0,1.0376
048,3,novel,p,1,1.5476
048,3,learned,q,1,0.9448
048,3,learned,p,0,1.0014
048,3,novel,p,1,1.3254
048,3,novel,p,1,0.9514
048,3,novel,p,1,0.8269
048,3,novel,p,1,0.8929
048,3,novel,p,1,0.8142
048,3,novel,q,0,0.9805
048,3,novel,p,1,0.678
048,3,learned,q,1,0.9126
048,3,novel,p,1,1.2094
048,3,learned,q,1,1.4888
048,3,novel,p,1,0.8122
048,3,novel,p,1,0.7954
048,3,novel,p,1,1.0947
048,3,novel,q,0,1.5807
048,3,novel,q,0,0.8477
048,3,learned,q,1,0.9438
048,3,novel,p,1,1.3131
048,3,learned,q,1,1.3484
048,3,learned,p,0,0.9062
048,3,novel,p,1,1.4449
048,3,novel,p,1,0.7109
048,3,learned,q,1,0.8983
048,3,learned,p,0,1.0607
048,3,novel,q,0,1.2755
048,3,learned,q,1,1.185
048,3,novel,p,1,1.349
048,3,learned,p,0,0.8594
048,3,learned,p,0,0.7263
048,3,learned,p,0,0.9255
048,3,learned,p,0,1.8302
048,3,learned,q,1,0.9156
048,3,learned,p,0,0.9839
048,3,learned,q,1,0.9106
048,3,novel,p,1,0.9901
048,3,learned,p,0,1.0603
048,3,learned,p,0,1.1812
048,3,novel,q,0,0.9971
048,3,learned,p,0,0.7146
048,3,learned,p,0,1.1825
048,3,learned,q,1,1.0833
048,3,learned,p,0,0.7153
048,3,learned,q,1,1.2022
048,3,learned,p,0,1.1005
048,3,novel,p,1,0.7192
048,3,novel,p,1,0.9104
048,3,learned,q,1,0.9781
048,3,novel,p,1,1.0549
049,1,novel,q,0,0.6939
049,1,learned,q,1,0.7275
049,1,novel,p,1,0.9975
049,1,novel,p,1,1.2396
049,1,learned,q,1,1.0131
049,1,novel,p,1,0.7761
049,1,learned,q,1,0.6934
049,1,novel,p,1,0.8113
049,1,novel,q,0,0.8438
049,1,novel,p,1,0.8298
049,1,novel,q,0,0.8461
049,1,learned,q,1,0.8427
049,1,novel,p,1,0.8536
049,1,novel,p,1,1.1762
049,1,novel,p,1,0.8957
049,1,novel,p,1,0.7928
049,1,learned,q,1,0.829
049,1,learned,p,0,0.8093
049,1,learned,q,1,0.7927
049,1,learned,q,1,0.877
049,1,novel,p,1,0.8247
049,1,learned,q,1,0.8428
049,1,novel,p,1,0.8595
049,1,novel,p,1,0.8952
049,1,learned,q,1,0.9744
049,1,novel,p,1,1.2402
049,1,learned,q,1,1.0124
049,1,learned,q,1,0.7095
049,1,learned,p,0,0.8408
049,1,novel,p,1,0.8599
049,1,learned,p,0,0.8944
049,1,learned,p,0,0.8623
049,1,novel,q,0,0.743
049,1,learned,q,1,0.8438
049,1,learned,p,0,1.1268
049,1,learned,q,1,0.8613
049,1,novel,p,1,0.7772
049,1,learned,q,1,0.7106
049,1,learned,p,0,0.945
049,1,novel,p,1,0.8615
049,1,learned,p,0,1.1913
049,1,learned,p,0,1.4434
049,1,novel,p,1,1.0408
049,1,novel,p,1,0.9232
049,1,novel,q,0,0.7966
049,1,novel,q,0,0.7745
049,1,novel,p,1,0.8772
049,1,learned,p,0,1.0078
049,1,learned,q,1,0.7927
049,1,novel,p,1,1.0761
049,1,novel,p,1,1.224
049,1,novel,p,1,0.745
049,1,learned,p,0,0.9928
049,1,novel,p,1,1.2078
049,1,learned,q,1,1.1598
049,1,novel,p,1,0.8119
049,1,learned,q,1,1.0592
049,1,learned,q,1,0.8099
049,1,learned,p,0,0.9275
049,2,learned,q,1,1.1433
049,2,novel,p,1,1.0263
049,2,learned,q,1,0.7781
049,2,learned,q,1,0.844
049,2,learned,q,1,0.7268
049,2,novel,p,1,1.1425
049,2,learned,p,0,0.8783
049,2,novel,p,1,0.9611
049,2,novel,p,1,0.9608
049,2,novel,q,0,0.7265
049,2,novel,q,0,0.7097
049,2,novel,q,0,0.8256
049,2,learned,q,1,0.6052
049,2,learned,q,1,0.6825
049,2,novel,q,0,1.3362
049,2,novel,q,0,0.6622
049,2,novel,q,0,0.8792
049,2,novel,p,1,0.86240000000000006
049,2,novel,p,1,0.7617
049,2,learned,p,0,0.7598
049,2,novel,p,1,0.7565
049,2,learned,q,1,0.762
049,2,novel,p,1,0.7594
049,2,novel,p,1,0.8614
049,2,novel,p,1,1.0923
049,2,learned,q,1,0.9595
049,2,learned,q,1,1.0415
049,2,learned,q,1,0.8454
049,2,novel,q,0,0.8432
049,2,learned,p,0,1.1445
049,2,novel,p,1,0.9138
049,2,learned,p,0,0.8402
049,2,novel,q,0,0.7253
049,2,learned,p,0,0.9109
049,2,learned,q,1,1.2625
049,2,learned,q,1,0.6918
049,2,novel,p,1,1.2411
049,2,novel,q,0,0.7095
049,2,learned,q,1,1.1175
049,2,novel,p,1,0.8247
049,2,learned,p,0,0.9252
049,2,novel,p,1,0.8742
049,2,learned,p,0,0.9736
049,2,learned,p,0,0.7038
049,2,learned,p,0,1.1427
049,2,novel,q,0,1.3115
049,2,novel,p,1,0.9055
049,2,novel,p,1,0.858
049,2,learned,p,0,1.0082
049,2,learned,q,1,0.7768
049,2,novel,q,0,0.9085
049,2,learned,q,1,0.971
049,2,novel,p,1,0.8253
049,2,learned,p,0,0.9774
049,2,novel,p,1,1.0425
049,2,learned,p,0,0.8117
049,3,learned,p,0,0.8604
049,3,novel,p,1,0.5794
049,3,novel,p,1,0.7211
049,3,novel,p,1,0.7102
049,3,learned,q,1,0.8254
049,3,novel,q,0,0.9106
049,3,novel,p,1,0.7425
049,3,novel,q,0,0.8596
049,3,novel,q,0,0.8261
049,3,novel,p,1,1.2239
049,3,novel,p,1,1.0569
049,3,novel,q,0,0.8278
049,3,learned,q,1,1.2931
049,3,novel,p,1,0.978
049,3,novel,p,1,0.9448
049,3,learned,p,0,0.859
049,3,novel,p,1,0.7617
049,3,learned,q,1,0.7554
049,3,learned,q,1,0.7439
049,3,novel,p,1,0.7891
049,3,novel,p,1,0.7043
049,3,learned,q,1,0.8587
049,3,learned,p,0,0.7279
049,3,learned,p,0,0.8913
049,3,novel,p,1,0.7113
049,3,learned,q,1,1.1915
049,3,novel,p,1,0.7362
049,3,novel,p,1,0.7257
049,3,learned,p,0,0.7586
049,3,novel,p,1,1.0094
049,3,learned,q,1,0.8122
049,3,learned,q,1,0.7088
049,3,learned,p,0,0.8247
049,3,novel,p,1,0.9438
049,3,novel,p,1,0.8567
049,3,novel,p,1,1.0902
049,3,learned,q,1,0.8594
049,3,learned,p,0,0.8907
049,3,novel,p,1,0.6407
049,3,learned,p,0,1.0581
049,3,learned,p,0,1.008
049,3,learned,q,1,0.8106
049,3,learned,q,1,0.7035
049,3,learned,p,0,0.6751
049,3,novel,p,1,1.5085
049,3,learned,q,1,0.9591
049,3,novel,p,1,0.6923
049,3,novel,p,1,0.7566
049,3,learned,q,1,1.1765
049,3,novel,p,1,0.806
049,3,learned,p,0,0.8024
049,3,novel,p,1,1.524
049,3,learned,q,1,1.216
049,3,learned,q,1,1.9057
049,3,learned,p,0,1.8241
049,3,novel,q,0,1.1562
049,3,learned,p,0,1.548
049,3,learned,q,1,1.795
050,1,novel,p,1,1.5267
050,1,novel,q,0,0.9643
050,1,learned,p,0,1.5983
050,1,learned,q,1,1.2249
050,1,learned,q,1,1.4128
050,1,learned,q,1,0.9867
050,1,learned,q,1,1.4814
050,1,novel,p,1,1.3647
050,1,learned,q,1,1.5725
050,1,learned,p,0,1.5405
050,1,learned,q,1,0.9346
050,1,novel,q,0,0.7985
050,1,novel,p,1,0.832
050,1,learned,q,1,0.9806
050,1,novel,p,1,1.1765
050,1,novel,p,1,1.5803
050,1,learned,p,0,1.0979
050,1,learned,p,0,1.1952
050,1,learned,q,1,0.8951
050,1,novel,p,1,0.9443
050,1,novel,p,1,1.385
050,1,learned,p,0,1.4804
050,1,learned,q,1,1.7661
050,1,novel,q,0,1.165
050,1,learned,p,0,0.7437
050,1,learned,p,0,1.2302
050,1,novel,p,1,0.8672
050,1,novel,p,1,1.0106
050,1,novel,p,1,0.8414
050,1,learned,q,1,0.8193
050,1,novel,p,1,0.7954
050,1,novel,p,1,0.8598
050,1,learned,p,0,1.1773
050,1,novel,p,1,0.8165
050,1,learned,p,0,1.0137
050,1,learned,q,1,0.6317
050,1,learned,q,1,0.8062
050,1,learned,q,1,0.759
050,1,novel,p,1,1.4813
050,1,learned,p,0,0.8816
050,1,novel,p,1,0.9278
050,1,novel,p,1,0.849
050,1,novel,q,0,0.5911
050,1,learned,q,1,1.1297
050,1,novel,p,1,0.648
050,1,novel,q,0,1.2309
050,1,learned,p,0,0.7667
050,1,novel,p,1,0.9323
050,1,learned,q,1,1.3634
050,1,learned,p,0,1.0248
050,1,novel,p,1,0.7803
050,1,learned,p,0,1.0476
050,1,learned,q,1,0.6803
050,1,novel,p,1,0.9692
050,1,learned,q,1,1.2178
050,1,novel,p,1,1.3777
050,1,novel,p,1,1.2675
050,1,novel,q,0,1.7254
050,1,novel,q,0,1.709
050,2,novel,p,1,1.2393
050,2,learned,q,1,0.9
050,2,learned,q,1,0.7919
050,2,novel,q,0,0.8993
050,2,novel,p,1,0.7445
050,2,novel,p,1,0.974
050,2,learned,q,1,1.2408
050,2,novel,q,0,1.2964
050,2,learned,q,1,0.9129
050,2,novel,p,1,1.3978
050,2,learned,p,0,1.1297
050,2,learned,q,1,0.902
050,2,novel,q,0,0.8281
050,2,novel,q,0,1.6804
050,2,novel,p,1,0.8475
050,2,learned,q,1,1.3328
050,2,learned,q,1,1.3441
050,2,learned,p,0,1.4644
050,2,learned,q,1,1.0133
050,2,learned,q,1,1.046
050,2,novel,q,0,1.1433
050,2,novel,p,1,0.8519
050,2,novel,p,1,0.895
050,2,learned,q,1,1.0649
050,2,novel,p,1,1.3675
050,2,novel,p,1,0.859
050,2,learned,p,0,0.9933
050,2,novel,p,1,1.0996
050,2,novel,p,1,1.0315
050,2,novel,q,0,0.8326
050,2,novel,p,1,1.0916
050,2,novel,p,1,0.8808
050,2,novel,p,1,0.8163
050,2,novel,p,1,0.8495
050,2,novel,p,1,1.1966
050,2,learned,p,0,1.2486
050,2,learned,p,0,0.8539
050,2,learned,q,1,1.6905
050,2,learned,q,1,0.8409
050,2,learned,q,1,0.9558
050,2,learned,q,1,1.6861
050,2,novel,p,1,1.95
050,2,novel,q,0,1.0392
050,2,novel,p,1,1.6048
050,2,learned,p,0,1.305
050,2,learned,p,0,1.6683
050,2,learned,p,0,1.8045
050,2,learned,q,1,0.7598
050,2,learned,q,1,1.5813
050,2,novel,p,1,0.8974
050,2,novel,p,1,0.7091
050,2,learned,q,1,0.6183
050,2,learned,p,0,0.9973
050,2,novel,p,1,0.8332
050,2,learned,q,1,0.79
050,2,learned,q,1,0.7029
050,2,novel,q,0,1.216
050,2,learned,p,0,0.8852
050,2,learned,p,0,1.3801
050,3,learned,q,1,1.1351
050,3,novel,q,0,1.1112
050,3,learned,q,1,1.2588
050,3,learned,p,0,1.6131
050,3,novel,p,1,0.9599
050,3,novel,q,0,1.1478
050,3,learned,p,0,0.8305
050,3,novel,q,0,1.2772
050,3,novel,p,1,0.9323
050,3,learned,q,1,1.265
050,3,learned,q,1,0.9149
050,3,novel,p,1,1.2245
050,3,novel,p,1,1.5314
050,3,novel,p,1,1.1268
050,3,learned,q,1,1.0021
050,3,novel,q,0,1.584
050,3,novel,p,1,0.992
050,3,novel,p,1,0.879
050,3,novel,p,1,1.3679
050,3,learned,q,1,1.4969
050,3,learned,p,0,1.7481
050,3,learned,q,1,0.9671
050,3,novel,p,1,0.942
050,3,learned,p,0,1.1625
050,3,learned,q,1,0.9066
050,3,learned,q,1,1.037
050,3,novel,p,1,0.8896
050,3,novel,p,1,0.7804
050,3,novel,p,1,1.0913
050,3,learned,q,1,0.8135
050,3,novel,q,0,1.0382
050,3,novel,q,0,1.4249
050,3,learned,q,1,1.1102
050,3,novel,p,1,0.832
050,3,novel,q,0,1.0097
050,3,learned,q,1,0.9145
050,3,learned,p,0,0.992
050,3,novel,p,1,0.9321
050,3,novel,q,0,0.9921
050,3,learned,p,0,0.9934
050,3,learned,q,1,0.7336
050,3,learned,p,0,1.0752
050,3,learned,q,1,0.6437
050,3,learned,q,1,1.0307
050,3,learned,p,0,0.8318
050,3,learned,p,0,1.0007
050,3,novel,p,1,0.7302
050,3,learned,q,1,0.6654
050,3,novel,q,0,0.6991
050,3,learned,q,1,1.0479
050,3,learned,p,0,0.7274
050,3,novel,p,1,0.8581
050,3,novel,q,0,0.8268
050,3,learned,q,1,0.7768
050,3,learned,q,1,0.7802
050,3,novel,p,1,0.8481
050,3,novel,p,1,0.7469
050,3,novel,p,1,0.9474
050,3,novel,q,0,0.7287
051,1,learned,q,1,0.8329
051,1,novel,p,1,1.1702
051,1,novel,p,1,1.8781
051,1,learned,p,0,1.8213
051,1,novel,p,1,1.3413
051,1,novel,q,0,0.9328
051,1,novel,p,1,0.8062
051,1,learned,p,0,1.2905
051,1,novel,p,1,1.7762
051,1,novel,p,1,1.1335
051,1,learned,p,0,0.8403
051,1,novel,p,1,1.1678
051,1,learned,q,1,1.0514
051,1,novel,p,1,1.0382
051,1,learned,p,0,0.9849
051,1,novel,p,1,1.1007
051,1,learned,p,0,1.4371
051,1,novel,p,1,1.5662
051,1,learned,q,1,0.9665
051,1,learned,q,1,1.5775
051,1,learned,p,0,0.7799
051,1,learned,q,1,1.3327
051,1,novel,p,1,1.077
051,1,novel,p,1,1.5897
051,1,learned,q,1,1.7131
051,1,learned,q,1,1.5008
051,1,novel,p,1,1.261
051,1,learned,q,1,1.8628
051,1,novel,p,1,0.8849
051,1,learned,q,1,1.4382
051,1,novel,p,1,1.0702
051,1,novel,p,1,1.4126
051,1,learned,p,0,0.9366
051,1,novel,q,0,1.4634
051,1,learned,q,1,1.0089
051,1,novel,p,1,0.9252
051,1,learned,q,1,0.8463
051,1,learned,p,0,1.3036
051,1,learned,q,1,1.0611
051,1,learned,p,0,0.9478
051,1,learned,q,1,1.6622
051,1,novel,p,1,1.6494
051,1,learned,p,0,1.6016
051,1,novel,q,0,1.4172
051,1,novel,q,0,1.4808
051,1,learned,p,0,1.1185
051,1,novel,p,1,1.0286
051,1,learned,q,1,1.3249
051,1,learned,q,1,1.4324
051,1,learned,p,0,0.9981
051,1,novel,p,1,0.9285
051,1,learned,p,0,1.1166
051,1,novel,p,1,1.6941
051,1,learned,p,0,0.9461
051,1,novel,p,1,1.5484
051,1,novel,p,1,0.9498
051,1,learned,p,0,1.1011
051,1,novel,p,1,1.4425
051,1,novel,p,1,1.0103
051,2,learned,q,1,0.8111
051,2,learned,p,0,1.4938
051,2,novel,p,1,1.4141
051,2,learned,p,0,1.305
051,2,novel,p,1,0.8792
051,2,novel,q,0,1.8557
051,2,novel,p,1,0.8038
051,2,novel,p,1,1.9087
051,2,novel,p,1,1.2128
051,2,learned,p,0,1.2545
051,2,learned,q,1,1.3402
051,2,learned,q,1,0.9183
051,2,learned,q,1,1.0321
051,2,novel,p,1,1.188
051,2,novel,p,1,0.8627
051,2,learned,q,1,0.8932
051,2,novel,p,1,1.3619
051,2,novel,p,1,1.2286
051,2,novel,p,1,0.8628
051,2,novel,q,0,1.2852
051,2,novel,p,1,0.8723
051,2,learned,q,1,1.0735
051,2,novel,p,1,0.9953
051,2,novel,p,1,1.1224
051,2,learned,p,0,1.3461
051,2,learned,p,0,0.894
051,2,learned,p,0,1.6757
051,2,novel,p,1,0.8528
051,2,learned,p,0,1.3914
051,2,novel,p,1,1.1242
051,2,novel,p,1,1.2725
051,2,novel,p,1,1.0406
051,2,novel,p,1,1.3255
051,2,learned,q,1,0.886
051,2,learned,p,0,1.1892
051,2,novel,q,0,1.2185
051,2,learned,q,1,1.2099
051,2,learned,q,1,1.2627
051,2,novel,p,1,0.9843
051,2,learned,q,1,1.8163
051,2,learned,p,0,1.452
051,2,learned,p,0,1.154
051,2,learned,p,0,1.1452
051,2,learned,p,0,1.2211
051,2,learned,p,0,0.9406
051,2,novel,p,1,1.028
051,2,novel,p,1,0.8893
051,2,learned,p,0,0.9808
051,2,learned,p,0,1.0612
051,2,learned,p,0,0.8789
051,2,novel,p,1,1.0504
051,2,learned,p,0,0.9034
051,2,learned,q,1,1.2379
051,2,novel,p,1,0.9228
051,2,novel,p,1,0.841
051,2,learned,p,0,1.1013
051,2,learned,q,1,1.0929
051,2,novel,p,1,1.3548
051,2,novel,p,1,1.2423
051,3,learned,p,0,0.9516
051,3,learned,p,0,1.218
051,3,novel,p,1,1.2974
051,3,learned,q,1,1.284
051,3,learned,p,0,1.571
051,3,novel,p,1,0.8909
051,3,learned,q,1,1.7876
051,3,novel,p,1,1.8899
051,3,novel,p,1,0.9032
051,3,learned,p,0,0.8708
051,3,learned,p,0,0.7701
051,3,novel,p,1,1.332
051,3,novel,p,1,0.922
051,3,novel,p,1,1.442
051,3,novel,p,1,0.7961
051,3,learned,p,0,0.992
051,3,learned,q,1,1.2256
051,3,novel,p,1,1.2022
051,3,learned,p,0,1.3103
051,3,novel,p,1,0.8824
051,3,learned,p,0,0.9972
051,3,novel,p,1,1.8048
051,3,novel,p,1,0.808
051,3,novel,q,0,1.7762
051,3,novel,p,1,1.3488
051,3,learned,p,0,1.6444
051,3,novel,p,1,1.3085
051,3,novel,q,0,1.1658
051,3,learned,p,0,0.8087
051,3,novel,p,1,0.9884
051,3,learned,q,1,1.0407
051,3,novel,p,1,1.3927
051,3,learned,p,0,1.2897
051,3,novel,p,1,1.0691
051,3,learned,q,1,1.531
051,3,novel,p,1,0.8066
051,3,novel,p,1,1.4079
051,3,novel,p,1,0.8926
051,3,learned,p,0,1.2744
051,3,novel,p,1,1.4242
051,3,novel,p,1,0.9373
051,3,learned,p,0,0.7624
051,3,learned,p,0,1.2134
051,3,learned,q,1,0.9927
051,3,novel,p,1,1.3564
051,3,novel,p,1,1.1918
051,3,learned,p,0,0.8402
051,3,learned,p,0,0.8775
051,3,learned,p,0,0.7569
051,3,novel,p,1,0.9592
051,3,novel,p,1,0.8597
051,3,learned,p,0,0.7435
051,3,learned,p,0,0.825
051,3,learned,p,0,0.8427
051,3,learned,q,1,1.0357
051,3,learned,p,0,1.0078
051,3,novel,p,1,1.4823
051,3,learned,q,1,0.8937
052,1,novel,q,0,1.8645
052,1,learned,q,1,0.9318
052,1,novel,p,1,1.0126
052,1,learned,p,0,0.8653
052,1,learned,q,1,1.0552
052,1,novel,q,0,1.3021
052,1,learned,p,0,1.1012
052,1,novel,p,1,0.9016
052,1,learned,q,1,1.1157
052,1,novel,p,1,1.1652
052,1,novel,p,1,1.4319
052,1,novel,p,1,1.5163
052,1,learned,p,0,0.8676
052,1,novel,p,1,1.3024
052,1,novel,p,1,0.9992
052,1,learned,p,0,1.1909
052,1,novel,q,0,0.8359
052,1,novel,q,0,0.7684
052,1,novel,p,1,0.8635
052,1,novel,p,1,0.816
052,1,novel,p,1,1.0375
052,1,novel,p,1,0.8655
052,1,learned,q,1,0.7835
052,1,learned,p,0,1.0489
052,1,learned,q,1,1.1487
052,1,novel,q,0,1.1485
052,1,novel,q,0,0.9806
052,1,novel,p,1,0.8834
052,1,learned,p,0,0.8651
052,1,learned,p,0,1.0697
052,1,novel,p,1,1.3652
052,1,learned,q,1,0.8044
052,1,novel,p,1,1.0633
052,1,learned,p,0,1.1056
052,1,learned,q,1,0.9002
052,1,novel,q,0,0.7819
052,1,learned,p,0,0.9477
052,1,learned,q,1,0.8322
052,1,learned,q,1,0.985
052,1,learned,q,1,0.8988
052,1,novel,p,1,0.8547
052,1,learned,p,0,1.3321
052,1,learned,q,1,0.8568
052,1,novel,p,1,0.8429
052,1,learned,q,1,1.0546
052,1,novel,p,1,1.6332
052,1,learned,p,0,0.9655
052,1,learned,q,1,0.7814
052,1,novel,q,0,0.8801
052,1,novel,p,1,0.781
052,1,novel,p,1,0.8691
052,1,learned,p,0,1.0261
052,1,learned,q,1,0.8668
052,1,learned,p,0,0.9722
052,1,novel,p,1,0.9037
052,1,learned,q,1,0.7491
052,1,learned,p,0,1.048
052,1,novel,p,1,0.9812
052,1,novel,q,0,0.9528
052,2,novel,p,1,0.931
052,2,learned,q,1,0.7657
052,2,learned,q,1,0.6656
052,2,novel,p,1,0.7156
052,2,novel,p,1,0.8695
052,2,learned,p,0,0.7355
052,2,novel,p,1,0.8576
052,2,novel,q,0,0.5988
052,2,learned,q,1,0.8836
052,2,learned,q,1,0.8164
052,2,learned,p,0,1.1156
052,2,learned,q,1,1.0322
052,2,learned,q,1,0.9212
052,2,novel,q,0,0.753
052,2,novel,q,0,1.1908
052,2,learned,q,1,1.287
052,2,novel,p,1,1.0323
052,2,novel,q,0,1.4194
052,2,learned,p,0,1.0551
052,2,novel,q,0,0.8321
052,2,learned,q,1,0.625
052,2,novel,p,1,0.7954
052,2,novel,q,0,1.27
052,2,novel,p,1,0.9328
052,2,learned,p,0,0.9326
052,2,novel,q,0,0.9649
052,2,novel,p,1,0.8263
052,2,learned,p,0,0.999
052,2,novel,p,1,1.0861
052,2,learned,q,1,1.066
052,2,novel,p,1,0.8703
052,2,learned,q,1,1.5132
052,2,novel,p,1,0.8135
052,2,learned,q,1,0.849
052,2,novel,p,1,0.9879
052,2,learned,q,1,0.8991
052,2,novel,p,1,1.3179
052,2,learned,p,0,0.999
052,2,learned,p,0,1.1682
052,2,learned,q,1,1.1202
052,2,novel,q,0,1.2517
052,2,novel,q,0,1.4534
052,2,learned,p,0,1.1822
052,2,novel,p,1,0.9641
052,2,learned,q,1,1.3126
052,2,novel,p,1,1.3799
052,2,novel,q,0,1.3494
052,2,novel,q,0,1.1292
052,2,learned,p,0,1.1941
052,2,novel,q,0,1.151
052,2,learned,p,0,1.0681
052,2,learned,p,0,1.103
052,2,novel,p,1,1.6804
052,2,novel,p,1,1.1719
052,2,learned,p,0,1.8302
052,2,learned,q,1,0.6919
052,2,novel,p,1,1.5309
052,2,learned,q,1,1.0323
052,2,learned,q,1,1.2023
052,2,learned,q,1,1.1041
052,3,learned,q,1,0.799
052,3,novel,p,1,0.9707
052,3,learned,q,1,0.9136
052,3,novel,q,0,0.7636
052,3,learned,q,1,1.0868
052,3,learned,q,1,1.1813
052,3,learned,q,1,1.2132
052,3,novel,p,1,0.9405
052,3,learned,p,0,0.8138
052,3,novel,q,0,0.846
052,3,learned,p,0,1.1736
052,3,learned,q,1,0.7895
052,3,learned,q,1,0.7042
052,3,novel,q,0,1.2413
052,3,novel,p,1,1.1653
052,3,novel,q,0,1.0358
052,3,learned,p,0,1.3018
052,3,novel,p,1,1.3933
052,3,novel,p,1,1.5364
052,3,novel,p,1,1.1233
052,3,novel,q,0,1.4031
052,3,learned,q,1,0.9159
052,3,learned,q,1,0.797
052,3,novel,p,1,1.2845
052,3,novel,q,0,0.9305
052,3,learned,q,1,1.5306
052,3,learned,p,0,1.3169
052,3,novel,q,0,1.3325
052,3,learned,p,0,1.2832
052,3,learned,p,0,1.5824
052,3,learned,q,1,0.9247
052,3,novel,q,0,1.2003
052,3,novel,p,1,1.4502
052,3,learned,q,1,0.8009
052,3,learned,q,1,1.2194
052,3,novel,p,1,1.0348
052,3,novel,p,1,1.2018
052,3,learned,q,1,1.0297
052,3,learned,q,1,1.4234
052,3,novel,q,0,1.2225
052,3,learned,q,1,1.3803
052,3,novel,p,1,1.1527
052,3,learned,p,0,1.1362
052,3,novel,p,1,1.3515
052,3,novel,p,1,1.4134
052,3,learned,q,1,1.1543
052,3,novel,p,1,0.8473
052,3,learned,q,1,1.1146
052,3,novel,q,0,0.8517
052,3,learned,p,0,1.1694
052,3,learned,p,0,1.8413
052,3,novel,p,1,1.4967
052,3,novel,q,0,1.1732
052,3,learned,q,1,0.8176
052,3,novel,q,0,1.2779
052,3,learned,q,1,1.0294
052,3,learned,q,1,0.9167
052,3,novel,q,0,0.7624
052,3,novel,q,0,0.9839
053,1,novel,p,1,1.3993
053,1,learned,q,1,0.8586
053,1,learned,q,1,0.8709
053,1,novel,q,0,1.242
053,1,novel,p,1,1.6793
053,1,novel,p,1,1.714
053,1,novel,p,1,1.3774
053,1,learned,p,0,1.1547
053,1,novel,p,1,1.1039
053,1,novel,p,1,1.6626
053,1,learned,q,1,1.2256
053,1,learned,q,1,1.0577
053,1,novel,p,1,1.0366
053,1,learned,q,1,1.0087
053,1,learned,q,1,1.0403
053,1,learned,p,0,1.1817
053,1,learned,p,0,0.9586
053,1,novel,p,1,1.8741
053,1,novel,p,1,1.4738
053,1,novel,p,1,1.219
053,1,novel,q,0,1.0229
053,1,learned,p,0,1.0651
053,1,learned,q,1,1.5116
053,1,learned,q,1,1.015
053,1,novel,p,1,0.9217
053,1,novel,p,1,1.0685
053,1,novel,p,1,1.0441
053,1,novel,p,1,0.9936
053,1,novel,p,1,0.9891
053,1,learned,q,1,0.8553
053,1,learned,q,1,1.0304
053,1,novel,q,0,0.9548
053,1,learned,q,1,1.3562
053,1,novel,p,1,1.3908
053,1,learned,p,0,0.9576
053,1,learned,p,0,0.9096
053,1,learned,p,0,1.2234
053,1,novel,q,0,1.2365
053,1,learned,q,1,1.1217
053,1,learned,p,0,1.3221
053,1,learned,p,0,0.9402
053,1,novel,q,0,0.8408
053,1,learned,q,1,0.9722
053,1,novel,q,0,1.3052
053,1,novel,p,1,1.68
053,1,novel,p,1,1.3656
053,1,learned,p,0,0.8333
053,1,learned,p,0,0.773
053,1,novel,q,0,1.6795
053,1,learned,q,1,0.9413
053,1,learned,q,1,1.0146
053,1,novel,p,1,1.3238
053,1,novel,p,1,1.1915
053,1,learned,q,1,0.8404
053,1,learned,q,1,0.8406
053,1,novel,q,0,0.9774
053,1,learned,q,1,1.7421
053,1,learned,q,1,0.9729
053,1,novel,p,1,1.1948
053,1,novel,q,0,1.2422
053,2,learned,q,1,1.0374
053,2,novel,q,0,0.9432
053,2,learned,q,1,1.1448
053,2,learned,q,1,1.3071
053,2,novel,q,0,1.0963
053,2,novel,p,1,1.3481
053,2,learned,q,1,0.9584
053,2,novel,q,0,1.1476
053,2,novel,p,1,1.0079
053,2,novel,p,1,0.7892
053,2,novel,p,1,1.084
053,2,novel,p,1,1.1188
053,2,novel,p,1,1.2978
053,2,learned,q,1,1.457
053,2,novel,p,1,1.2315
053,2,novel,p,1,1.1917
053,2,novel,q,0,0.883
053,2,learned,p,0,1.2928
053,2,novel,p,1,1.2746
053,2,learned,p,0,0.7942
053,2,learned,q,1,1.7582
053,2,novel,p,1,1.663
053,2,novel,p,1,0.6888
053,2,novel,p,1,1.4712
053,2,learned,p,0,1.3437
053,2,learned,p,0,0.9113
053,2,learned,p,0,0.8901
053,2,novel,q,0,0.8695
053,2,novel,p,1,0.7601
053,2,learned,p,0,0.7817
053,2,novel,p,1,0.8635
053,2,learned,q,1,1.7205
053,2,learned,p,0,0.9064
053,2,novel,p,1,1.4768
053,2,novel,p,1,0.7373
053,2,learned,p,0,1.3358
053,2,learned,q,1,1.8383
053,2,learned,q,1,1.3107
053,2,learned,p,0,1.1935
053,2,learned,p,0,0.9929
053,2,novel,q,0,1.1542
053,2,novel,p,1,1.2905
053,2,novel,p,1,0.8766
053,2,novel,p,1,1.112
053,2,learned,p,0,0.7344
053,2,learned,p,0,0.726
053,2,learned,p,0,0.6351
053,2,novel,p,1,0.6765
053,2,novel,p,1,0.6858
053,2,learned,p,0,1.1683
053,2,novel,q,0,1.6036
053,2,learned,q,1,0.9915
053,2,learned,p,0,1.26
053,2,learned,q,1,1.4771
053,2,learned,q,1,1.8718
053,2,learned,p,0,0.7075
053,2,novel,p,1,0.7845
