pid,task,stim,keypress,acc,rt,Sex,Age
160,car,noise,1,0,2.3275,Female,29
160,car,noise,2,0,2.0881,Female,29
160,car,noise,2,0,2.3749,Female,29
160,car,noise,3,0,1.7923,Female,29
160,car,noise,1,0,2.1493,Female,29
161,car,no_noise,3,0,5.545,Female,45
161,car,no_noise,2,0,4.5555,Female,45
161,car,no_noise,3,0,3.6522,Female,45
161,car,no_noise,2,0,2.4563,Female,45
161,car,no_noise,1,0,2.4833,Female,45
161,car,no_noise,3,0,3.06,Female,45
161,car,no_noise,1,0,4.1953,Female,45
161,car,no_noise,1,1,3.4619,Female,45
161,car,no_noise,1,1,3.7696,Female,45
161,car,no_noise,3,1,3.3366,Female,45
161,car,no_noise,3,1,2.6197,Female,45
161,car,no_noise,3,1,3.1877,Female,45
161,car,no_noise,1,0,6.4843,Female,45
161,car,no_noise,2,1,2.1165,Female,45
161,car,no_noise,3,1,5.6494,Female,45
161,car,no_noise,2,1,5.7386,Female,45
161,car,no_noise,3,0,3.8193,Female,45
161,car,no_noise,1,1,2.8073,Female,45
161,car,no_noise,2,1,4.8045,Female,45
161,car,no_noise,1,1,5.0814,Female,45
161,car,no_noise,2,0,8.591,Female,45
161,car,no_noise,3,0,4.689,Female,45
161,car,no_noise,2,0,6.4523,Female,45
161,car,no_noise,2,1,2.315,Female,45
161,car,no_noise,3,0,6.1498,Female,45
161,car,no_noise,1,0,5.2432,Female,45
161,car,no_noise,1,0,6.6519,Female,45
161,car,no_noise,1,0,8.0196,Female,45
161,car,no_noise,3,0,3.3038,Female,45
161,car,no_noise,1,1,5.1441,Female,45
161,car,noise,1,0,6.7533,Female,45
161,car,noise,3,1,5.0509,Female,45
161,car,noise,2,0,4.0345,Female,45
161,car,noise,2,0,3.0481,Female,45
161,car,noise,2,1,4.1494,Female,45
161,car,noise,1,0,5.6931,Female,45
161,car,noise,3,0,7.0814,Female,45
161,car,noise,1,1,2.7657,Female,45
161,car,noise,2,1,3.8663,Female,45
161,car,noise,1,1,4.7535,Female,45
161,car,noise,2,0,5.9508,Female,45
161,car,noise,3,1,6.0818,Female,45
161,car,noise,2,1,5.4538,Female,45
161,car,noise,1,0,2.737,Female,45
161,car,noise,2,0,10.916,Female,45
161,car,noise,2,1,4.696,Female,45
161,car,noise,2,1,3.4909,Female,45
161,car,noise,2,1,4.9364,Female,45
161,car,noise,1,0,3.3177,Female,45
161,car,noise,3,0,5.252,Female,45
161,car,noise,3,1,4.5262,Female,45
161,car,noise,3,1,4.2054,Female,45
161,car,noise,3,0,5.1554,Female,45
161,car,noise,3,1,3.288,Female,45
161,face,no_noise,1,1,2.8827,Female,45
161,face,no_noise,1,0,2.8291,Female,45
161,face,no_noise,1,1,2.8187,Female,45
161,face,no_noise,2,0,1.7742,Female,45
161,face,no_noise,3,1,3.8978,Female,45
161,face,no_noise,2,1,2.2375,Female,45
161,face,no_noise,1,1,2.2722,Female,45
161,face,no_noise,3,1,5.2804,Female,45
161,face,no_noise,2,1,1.449,Female,45
161,face,no_noise,2,0,3.5005,Female,45
161,face,no_noise,2,1,2.3495,Female,45
161,face,no_noise,1,0,3.1657,Female,45
161,face,no_noise,3,0,5.4266,Female,45
161,face,no_noise,1,1,3.9386,Female,45
161,face,no_noise,2,1,4.9269,Female,45
161,face,no_noise,2,1,2.0357,Female,45
161,face,no_noise,2,1,2.8718,Female,45
161,face,no_noise,2,1,5.156,Female,45
161,face,no_noise,3,0,3.1202,Female,45
161,face,no_noise,3,1,2.3711,Female,45
161,face,no_noise,1,1,2.437,Female,45
161,face,no_noise,2,1,1.9698,Female,45
161,face,no_noise,2,1,4.6382,Female,45
161,face,no_noise,1,1,3.0731,Female,45
161,face,no_noise,3,1,2.998,Female,45
161,face,no_noise,1,1,3.6964,Female,45
161,face,no_noise,3,0,3.0551,Female,45
161,face,no_noise,1,1,4.5899,Female,45
161,face,no_noise,1,1,3.0431,Female,45
161,face,no_noise,3,1,7.3544,Female,45
161,face,noise,2,1,5.648,Female,45
161,face,noise,3,1,1.9878,Female,45
161,face,noise,1,1,2.4544,Female,45
161,face,noise,1,1,1.672,Female,45
161,face,noise,3,1,2.8019,Female,45
161,face,noise,1,1,1.8392,Female,45
161,face,noise,1,0,5.8017,Female,45
161,face,noise,1,1,1.6631,Female,45
161,face,noise,2,1,2.951,Female,45
161,face,noise,3,0,3.813,Female,45
161,face,noise,2,1,1.4,Female,45
161,face,noise,3,0,5.2129,Female,45
161,face,noise,1,1,2.017,Female,45
161,face,noise,1,0,2.2564,Female,45
161,face,noise,1,1,2.8264,Female,45
161,face,noise,2,1,2.8618,Female,45
161,face,noise,3,1,3.3248,Female,45
161,face,noise,1,1,3.4651,Female,45
161,face,noise,2,0,2.3963,Female,45
161,face,noise,1,1,1.9655,Female,45
161,face,noise,1,1,3.4907,Female,45
161,face,noise,2,0,2.6822,Female,45
161,face,noise,1,1,2.6518,Female,45
161,face,noise,2,0,2.344,Female,45
162,face,no_noise,1,1,2.9445,Female,36
162,face,no_noise,3,0,3.1829,Female,36
162,face,no_noise,2,0,2.6501,Female,36
162,face,no_noise,1,0,2.5882,Female,36
162,face,no_noise,2,0,2.7168,Female,36
162,face,no_noise,2,1,1.2194,Female,36
162,face,no_noise,2,0,2.3221,Female,36
162,face,no_noise,1,0,1.3985,Female,36
162,face,no_noise,1,0,2.2408,Female,36
162,face,no_noise,3,1,1.6168,Female,36
162,face,no_noise,1,0,1.8878,Female,36
162,face,no_noise,2,0,2.1582,Female,36
162,face,no_noise,2,1,1.5975,Female,36
162,face,no_noise,1,1,1.8979,Female,36
162,face,no_noise,1,0,2.059,Female,36
162,face,no_noise,2,1,1.5979,Female,36
162,face,no_noise,3,0,1.2147,Female,36
162,face,no_noise,2,1,2.2895,Female,36
162,face,no_noise,1,1,1.3332,Female,36
162,face,no_noise,3,1,1.1136,Female,36
162,face,no_noise,3,0,1.3884,Female,36
162,face,no_noise,2,1,3.2058,Female,36
162,face,no_noise,2,1,2.8661,Female,36
162,face,no_noise,2,0,2.9972,Female,36
162,face,no_noise,1,0,2.2992,Female,36
162,face,no_noise,1,1,3.2144,Female,36
162,face,no_noise,2,1,1.6991,Female,36
162,face,no_noise,2,0,1.0583,Female,36
162,face,no_noise,1,1,1.1496,Female,36
162,face,no_noise,2,0,1.3318,Female,36
162,face,noise,2,1,2.4494,Female,36
162,face,noise,2,0,1.0507,Female,36
162,face,noise,1,1,1.4928,Female,36
162,face,noise,1,1,0.9154,Female,36
162,face,noise,3,1,1.2053,Female,36
162,face,noise,2,0,1.4831,Female,36
162,face,noise,2,1,0.9805,Female,36
162,face,noise,1,1,2.1321,Female,36
162,face,noise,1,0,1.1227,Female,36
162,face,noise,2,1,1.5913,Female,36
162,face,noise,2,1,1.6063,Female,36
162,face,noise,3,0,1.2648,Female,36
162,face,noise,2,0,1.9051,Female,36
162,face,noise,2,1,1.7657,Female,36
162,face,noise,1,1,1.097,Female,36
162,face,noise,3,0,2.275,Female,36
162,face,noise,2,0,1.6012,Female,36
162,face,noise,3,0,0.9733,Female,36
162,face,noise,3,1,1.1146,Female,36
162,face,noise,1,1,1.5654,Female,36
162,face,noise,1,1,1.3049,Female,36
162,face,noise,1,1,0.834,Female,36
162,face,noise,3,0,1.5578,Female,36
162,face,noise,3,1,0.9971,Female,36
162,car,no_noise,2,1,2.3673,Female,36
162,car,no_noise,1,1,1.8263,Female,36
162,car,no_noise,1,1,1.5433,Female,36
162,car,no_noise,2,0,1.6837,Female,36
162,car,no_noise,2,1,1.712,Female,36
162,car,no_noise,3,0,1.7184,Female,36
162,car,no_noise,1,0,1.1117,Female,36
162,car,no_noise,3,0,1.6778,Female,36
162,car,no_noise,2,0,2.9344,Female,36
162,car,no_noise,1,0,1.0076,Female,36
162,car,no_noise,1,0,1.2903,Female,36
162,car,no_noise,3,1,1.861,Female,36
162,car,no_noise,3,0,1.9663,Female,36
162,car,no_noise,2,1,2.061,Female,36
162,car,no_noise,1,0,2.4319,Female,36
162,car,no_noise,3,0,2.8846,Female,36
162,car,no_noise,3,0,2.5121000000000002,Female,36
162,car,no_noise,2,0,1.9953,Female,36
162,car,no_noise,2,1,1.5119,Female,36
162,car,no_noise,3,0,2.3262,Female,36
162,car,no_noise,1,1,1.0924,Female,36
162,car,no_noise,1,1,1.6995,Female,36
162,car,no_noise,3,1,1.808,Female,36
162,car,no_noise,1,0,2.1608,Female,36
162,car,no_noise,2,1,2.5919,Female,36
162,car,no_noise,3,1,1.2156,Female,36
162,car,no_noise,1,0,1.4239,Female,36
162,car,no_noise,2,1,1.9566,Female,36
162,car,no_noise,3,0,1.48,Female,36
162,car,no_noise,1,1,1.8474,Female,36
162,car,noise,1,0,2.4114,Female,36
162,car,noise,3,1,1.6227,Female,36
162,car,noise,2,0,1.9529,Female,36
162,car,noise,2,0,1.6748,Female,36
162,car,noise,2,1,0.9089,Female,36
162,car,noise,1,0,2.4467,Female,36
162,car,noise,3,0,1.9076,Female,36
162,car,noise,1,1,1.5476,Female,36
162,car,noise,1,0,1.8408,Female,36
162,car,noise,1,1,2.5168,Female,36
162,car,noise,1,1,2.1558,Female,36
162,car,noise,2,0,1.8588,Female,36
162,car,noise,2,1,0.985,Female,36
162,car,noise,1,0,0.9938,Female,36
162,car,noise,2,0,1.4396,Female,36
162,car,noise,3,0,2.869,Female,36
162,car,noise,1,0,1.0612,Female,36
162,car,noise,1,0,0.8005,Female,36
162,car,noise,2,1,2.7848,Female,36
162,car,noise,2,1,2.1904,Female,36
162,car,noise,3,1,2.0338,Female,36
162,car,noise,3,1,2.539,Female,36
162,car,noise,3,0,2.0508,Female,36
162,car,noise,3,1,1.4757,Female,36
163,car,no_noise,2,1,2.484,Female,31
163,car,no_noise,2,0,3.2364,Female,31
163,car,no_noise,1,1,2.5836,Female,31
163,car,no_noise,2,0,1.6179,Female,31
163,car,no_noise,1,0,3.7508,Female,31
163,car,no_noise,3,0,1.7473,Female,31
163,car,no_noise,2,0,1.4761,Female,31
163,car,no_noise,1,1,1.5696,Female,31
163,car,no_noise,1,1,1.9877,Female,31
163,car,no_noise,3,1,2.466,Female,31
163,car,no_noise,3,1,1.5047,Female,31
163,car,no_noise,3,1,2.3342,Female,31
163,car,no_noise,2,1,1.6676,Female,31
163,car,no_noise,1,0,1.9434,Female,31
163,car,no_noise,3,1,1.6839,Female,31
163,car,no_noise,2,1,3.5836,Female,31
163,car,no_noise,3,0,1.9834,Female,31
163,car,no_noise,3,0,1.4345,Female,31
163,car,no_noise,1,0,1.5863,Female,31
163,car,no_noise,3,0,2.7844,Female,31
163,car,no_noise,1,1,2.4504,Female,31
163,car,no_noise,1,1,1.3154,Female,31
163,car,no_noise,2,0,1.1306,Female,31
163,car,no_noise,1,0,1.3854,Female,31
163,car,no_noise,3,0,1.6318,Female,31
163,car,no_noise,3,1,1.4679,Female,31
163,car,no_noise,1,0,1.6823,Female,31
163,car,no_noise,3,0,2.7703,Female,31
163,car,no_noise,3,0,1.6016,Female,31
163,car,no_noise,1,1,3.0058,Female,31
163,car,noise,2,1,1.5933,Female,31
163,car,noise,1,0,2.0288,Female,31
163,car,noise,3,1,3.3794,Female,31
163,car,noise,1,1,1.8294,Female,31
163,car,noise,2,1,1.9481,Female,31
163,car,noise,2,1,1.3585,Female,31
163,car,noise,3,0,1.6503,Female,31
163,car,noise,1,1,2.3009,Female,31
163,car,noise,1,0,1.2517,Female,31
163,car,noise,1,1,2.4268,Female,31
163,car,noise,2,0,1.2597,Female,31
163,car,noise,3,1,1.2682,Female,31
163,car,noise,2,1,1.684,Female,31
163,car,noise,1,0,1.8305,Female,31
163,car,noise,2,0,1.5497,Female,31
163,car,noise,2,1,2.1831,Female,31
163,car,noise,2,1,2.5773,Female,31
163,car,noise,2,1,3.3925,Female,31
163,car,noise,1,0,1.7623,Female,31
163,car,noise,3,0,2.777,Female,31
163,car,noise,3,1,2.2734,Female,31
163,car,noise,2,0,2.3679,Female,31
163,car,noise,1,1,2.5341,Female,31
163,car,noise,2,0,1.2602,Female,31
163,face,no_noise,1,1,1.3712,Female,31
163,face,no_noise,2,1,1.0182,Female,31
163,face,no_noise,1,1,1.4248,Female,31
163,face,no_noise,2,0,2.184,Female,31
163,face,no_noise,2,0,13.2013,Female,31
163,face,no_noise,2,1,2.2834,Female,31
163,face,no_noise,3,0,1.3521,Female,31
163,face,no_noise,1,0,1.2845,Female,31
163,face,no_noise,2,1,1.0683,Female,31
163,face,no_noise,2,0,2.5506,Female,31
163,face,no_noise,2,1,1.4183,Female,31
163,face,no_noise,3,1,1.8675,Female,31
163,face,no_noise,2,1,1.0839,Female,31
163,face,no_noise,2,0,1.9332,Female,31
163,face,no_noise,1,0,1.5003,Female,31
163,face,no_noise,3,0,1.7344,Female,31
163,face,no_noise,3,0,1.4189,Female,31
163,face,no_noise,3,0,2.9826,Female,31
163,face,no_noise,2,0,1.8999,Female,31
163,face,no_noise,1,0,1.2175,Female,31
163,face,no_noise,2,0,0.9676,Female,31
163,face,no_noise,3,0,2.4342,Female,31
163,face,no_noise,2,1,1.6349,Female,31
163,face,no_noise,3,0,1.2167,Female,31
163,face,no_noise,3,1,1.334,Female,31
163,face,no_noise,1,1,1.9171,Female,31
163,face,no_noise,2,1,1.5572,Female,31
163,face,no_noise,1,1,1.9343,Female,31
163,face,no_noise,2,0,1.3844,Female,31
163,face,no_noise,1,0,1.9008,Female,31
163,face,noise,1,0,1.8172,Female,31
163,face,noise,3,1,1.6519,Female,31
163,face,noise,2,0,0.7335,Female,31
163,face,noise,2,0,1.0836,Female,31
163,face,noise,1,0,1.2333,Female,31
163,face,noise,3,0,1.4179,Female,31
163,face,noise,2,1,1.6851,Female,31
163,face,noise,3,0,1.1345,Female,31
163,face,noise,1,0,1.4672,Female,31
163,face,noise,3,0,1.5511,Female,31
163,face,noise,2,1,0.517,Female,31
163,face,noise,2,1,0.9506,Female,31
163,face,noise,3,0,0.951,Female,31
163,face,noise,2,1,1.0677,Female,31
163,face,noise,1,1,1.6838,Female,31
163,face,noise,3,0,1.567,Female,31
163,face,noise,1,0,1.3837,Female,31
163,face,noise,2,0,0.8501,Female,31
163,face,noise,2,0,1.1176,Female,31
163,face,noise,2,0,0.7677,Female,31
163,face,noise,1,1,0.6177,Female,31
163,face,noise,3,0,0.9007,Female,31
163,face,noise,3,0,0.7335,Female,31
163,face,noise,2,0,0.5508,Female,31
165,face,no_noise,1,1,5.0687,Female,35
165,face,no_noise,2,1,3.8419,Female,35
165,face,no_noise,1,1,7.9818,Female,35
165,face,no_noise,3,1,3.7765,Female,35
165,face,no_noise,3,1,2.0837,Female,35
165,face,no_noise,2,1,3.0053,Female,35
165,face,no_noise,2,0,3.6879,Female,35
165,face,no_noise,3,1,4.4292,Female,35
165,face,no_noise,2,1,1.9225,Female,35
165,face,no_noise,3,1,3.1339,Female,35
165,face,no_noise,2,1,3.1172,Female,35
165,face,no_noise,3,1,4.2806,Female,35
165,face,no_noise,2,1,6.534,Female,35
165,face,no_noise,1,1,6.1479,Female,35
165,face,no_noise,3,0,7.7274,Female,35
165,face,no_noise,3,0,4.2793,Female,35
165,face,no_noise,2,1,1.8259,Female,35
165,face,no_noise,2,1,5.1627,Female,35
165,face,no_noise,3,0,3.6745,Female,35
165,face,no_noise,3,1,2.4577,Female,35
165,face,no_noise,1,1,2.3736,Female,35
165,face,no_noise,2,1,5.8703,Female,35
165,face,no_noise,2,1,3.0817,Female,35
165,face,no_noise,1,1,2.4862,Female,35
165,face,no_noise,3,1,2.2017,Female,35
165,face,no_noise,1,1,2.4107,Female,35
165,face,no_noise,2,1,3.0944,Female,35
165,face,no_noise,1,1,9.0487,Female,35
165,face,no_noise,1,1,2.5625,Female,35
165,face,no_noise,3,1,1.8164,Female,35
165,face,noise,2,1,6.2071,Female,35
165,face,noise,3,1,3.6531,Female,35
165,face,noise,3,0,8.6777,Female,35
165,face,noise,1,1,9.2833,Female,35
165,face,noise,3,1,5.6103,Female,35
165,face,noise,1,1,7.716,Female,35
165,face,noise,2,1,3.5659,Female,35
165,face,noise,1,1,8.2023,Female,35
165,face,noise,1,0,7.1876,Female,35
165,face,noise,1,0,4.182,Female,35
165,face,noise,3,0,5.5422,Female,35
165,face,noise,2,1,6.1575,Female,35
165,face,noise,1,1,2.7288,Female,35
165,face,noise,2,1,4.3404,Female,35
165,face,noise,1,1,4.2503,Female,35
165,face,noise,2,1,2.2676,Female,35
165,face,noise,3,1,3.3723,Female,35
165,face,noise,2,0,2.7938,Female,35
165,face,noise,1,0,5.6818,Female,35
165,face,noise,2,0,5.6696,Female,35
165,face,noise,1,1,5.1123,Female,35
165,face,noise,1,1,11.342,Female,35
165,face,noise,1,1,3.5962,Female,35
165,face,noise,2,0,12.7278,Female,35
165,car,no_noise,2,1,18.6119,Female,35
165,car,no_noise,1,1,7.478,Female,35
165,car,no_noise,3,0,12.0433,Female,35
165,car,no_noise,3,1,10.2494,Female,35
165,car,no_noise,2,1,40.823,Female,35
165,car,no_noise,1,1,8.8293,Female,35
165,car,no_noise,1,0,8.7005,Female,35
165,car,no_noise,1,1,6.6269,Female,35
165,car,no_noise,1,1,12.0319,Female,35
165,car,no_noise,2,0,15.6738,Female,35
165,car,no_noise,1,0,3.8735,Female,35
165,car,no_noise,3,1,8.3225,Female,35
165,car,no_noise,2,1,11.8931,Female,35
165,car,no_noise,3,0,13.1124,Female,35
165,car,no_noise,1,0,14.3762,Female,35
165,car,no_noise,3,0,8.8445,Female,35
165,car,no_noise,3,0,13.1899,Female,35
165,car,no_noise,1,1,5.7908,Female,35
165,car,no_noise,2,1,11.6836,Female,35
165,car,no_noise,3,0,2.608,Female,35
165,car,no_noise,3,0,7.9156,Female,35
165,car,no_noise,3,0,17.695,Female,35
165,car,no_noise,3,1,11.4816,Female,35
165,car,no_noise,2,1,9.028,Female,35
165,car,no_noise,2,1,10.6788,Female,35
165,car,no_noise,3,1,11.3663,Female,35
165,car,no_noise,2,1,11.089,Female,35
165,car,no_noise,2,1,6.2678,Female,35
165,car,no_noise,3,0,6.1055,Female,35
165,car,no_noise,2,0,21.0353,Female,35
165,car,noise,2,1,38.2345,Female,35
165,car,noise,3,1,9.5416,Female,35
165,car,noise,2,0,7.1599,Female,35
165,car,noise,1,1,9.6603,Female,35
165,car,noise,2,1,17.4345,Female,35
165,car,noise,2,1,10.0755,Female,35
165,car,noise,3,0,11.7316,Female,35
165,car,noise,1,1,12.2575,Female,35
165,car,noise,2,1,9.2141,Female,35
165,car,noise,1,1,11.0355,Female,35
165,car,noise,1,1,6.8158,Female,35
165,car,noise,3,1,5.5712,Female,35
165,car,noise,2,1,3.9053,Female,35
165,car,noise,3,1,11.2606,Female,35
165,car,noise,3,1,10.3059,Female,35
165,car,noise,2,1,10.7941,Female,35
165,car,noise,2,1,6.4497,Female,35
165,car,noise,2,1,6.0609,Female,35
165,car,noise,2,1,9.9472,Female,35
165,car,noise,3,0,9.3906,Female,35
165,car,noise,3,1,6.0566,Female,35
165,car,noise,1,0,8.185,Female,35
165,car,noise,1,1,12.7183,Female,35
165,car,noise,1,0,7.6791,Female,35
166,car,no_noise,3,0,3.4392,Female,49
166,car,no_noise,1,1,3.6622,Female,49
166,car,no_noise,3,0,3.0171,Female,49
166,car,no_noise,3,1,2.9175,Female,49
166,car,no_noise,1,0,1.6796,Female,49
166,car,no_noise,3,0,2.5295,Female,49
166,car,no_noise,1,0,3.0642,Female,49
166,car,no_noise,3,0,2.5632,Female,49
166,car,no_noise,1,1,2.7269,Female,49
166,car,no_noise,3,1,2.2633,Female,49
166,car,no_noise,3,1,2.5465,Female,49
166,car,no_noise,3,1,1.6128,Female,49
166,car,no_noise,1,0,3.5079,Female,49
166,car,no_noise,2,1,3.196,Female,49
166,car,no_noise,3,1,5.6029,Female,49
166,car,no_noise,2,1,3.0393,Female,49
166,car,no_noise,1,1,2.2131,Female,49
166,car,no_noise,1,1,3.9811,Female,49
166,car,no_noise,3,0,2.3796,Female,49
166,car,no_noise,3,0,1.6652,Female,49
166,car,no_noise,3,0,1.663,Female,49
166,car,no_noise,1,1,1.7999,Female,49
166,car,no_noise,3,1,2.0723,Female,49
166,car,no_noise,1,0,2.1643,Female,49
166,car,no_noise,2,1,2.7271,Female,49
166,car,no_noise,2,0,3.2426,Female,49
166,car,no_noise,1,0,2.3393,Female,49
166,car,no_noise,3,0,2.4278,Female,49
166,car,no_noise,3,0,2.0676,Female,49
166,car,no_noise,1,1,1.8014,Female,49
166,car,noise,2,1,2.1055,Female,49
166,car,noise,3,1,1.4211,Female,49
166,car,noise,3,1,1.7019,Female,49
166,car,noise,2,0,1.7873000000000001,Female,49
166,car,noise,2,1,2.9386,Female,49
166,car,noise,2,1,2.3072,Female,49
166,car,noise,1,1,2.7407,Female,49
166,car,noise,1,1,1.2083,Female,49
166,car,noise,1,0,2.4876,Female,49
166,car,noise,1,1,1.6734,Female,49
166,car,noise,1,1,1.7752,Female,49
166,car,noise,3,1,1.6127,Female,49
166,car,noise,2,1,2.0742,Female,49
166,car,noise,3,1,2.345,Female,49
166,car,noise,1,0,2.9058,Female,49
166,car,noise,2,1,2.206,Female,49
166,car,noise,1,0,2.3835,Female,49
166,car,noise,2,1,1.6386,Female,49
166,car,noise,3,0,2.2835,Female,49
166,car,noise,2,1,2.0943,Female,49
166,car,noise,1,0,2.2519,Female,49
166,car,noise,1,0,1.5771,Female,49
166,car,noise,3,0,1.6897,Female,49
166,car,noise,3,1,3.3976,Female,49
166,face,no_noise,1,1,1.4683,Female,49
166,face,no_noise,2,1,2.0381,Female,49
166,face,no_noise,1,1,1.5008,Female,49
166,face,no_noise,3,1,1.7614,Female,49
166,face,no_noise,2,0,2.5012,Female,49
166,face,no_noise,2,1,1.629,Female,49
166,face,no_noise,1,1,1.9335,Female,49
166,face,no_noise,2,0,1.572,Female,49
166,face,no_noise,1,0,2.5882,Female,49
166,face,no_noise,3,1,1.8885,Female,49
166,face,no_noise,3,0,2.0216,Female,49
166,face,no_noise,3,1,1.8167,Female,49
166,face,no_noise,2,1,1.4602,Female,49
166,face,no_noise,1,1,3.6665,Female,49
166,face,no_noise,2,1,1.1834,Female,49
166,face,no_noise,1,0,2.882,Female,49
166,face,no_noise,3,0,3.6214,Female,49
166,face,no_noise,1,0,4.0224,Female,49
166,face,no_noise,3,0,3.6001,Female,49
166,face,no_noise,3,1,4.0011,Female,49
166,face,no_noise,2,0,4.0004,Female,49
166,face,no_noise,2,1,1.1967,Female,49
166,face,no_noise,2,1,2.5198,Female,49
166,face,no_noise,3,0,2.1181,Female,49
166,face,no_noise,3,1,2.667,Female,49
166,face,no_noise,1,1,2.6227,Female,49
166,face,no_noise,2,1,1.3669,Female,49
166,face,no_noise,3,0,2.6768,Female,49
166,face,no_noise,2,0,1.9345,Female,49
166,face,no_noise,3,1,1.983,Female,49
166,face,noise,2,1,1.4381,Female,49
166,face,noise,2,0,2.1174,Female,49
166,face,noise,3,0,2.5269,Female,49
166,face,noise,1,1,2.1907,Female,49
166,face,noise,3,1,1.7267,Female,49
166,face,noise,1,1,2.3064,Female,49
166,face,noise,2,1,3.3172,Female,49
166,face,noise,3,0,2.2845,Female,49
166,face,noise,3,0,2.1509,Female,49
166,face,noise,2,1,1.3395,Female,49
166,face,noise,1,0,2.6006,Female,49
166,face,noise,1,0,2.7557,Female,49
166,face,noise,2,0,2.1797,Female,49
166,face,noise,3,0,2.232,Female,49
166,face,noise,1,1,1.5836,Female,49
166,face,noise,3,0,1.7532,Female,49
166,face,noise,1,0,2.2383,Female,49
166,face,noise,3,0,2.8876,Female,49
166,face,noise,3,1,1.6229,Female,49
166,face,noise,3,0,2.6189,Female,49
166,face,noise,3,0,2.1505,Female,49
166,face,noise,1,1,1.2704,Female,49
166,face,noise,1,1,2.2342,Female,49
166,face,noise,2,0,2.4639,Female,49
167,face,no_noise,1,1,3.7399,Male,56
167,face,no_noise,2,1,3.6197,Male,56
167,face,no_noise,1,1,4.4631,Male,56
167,face,no_noise,3,1,2.2122,Male,56
167,face,no_noise,2,0,2.8627,Male,56
167,face,no_noise,2,1,1.135,Male,56
167,face,no_noise,1,1,2.5906,Male,56
167,face,no_noise,3,1,2.7791,Male,56
167,face,no_noise,2,1,1.6975,Male,56
167,face,no_noise,3,1,1.9802,Male,56
167,face,no_noise,2,1,2.8464,Male,56
167,face,no_noise,2,0,1.0634,Male,56
167,face,no_noise,3,0,1.7702,Male,56
167,face,no_noise,1,1,1.7304,Male,56
167,face,no_noise,2,1,2.4793,Male,56
167,face,no_noise,3,0,3.1288,Male,56
167,face,no_noise,2,1,1.5455,Male,56
167,face,no_noise,2,1,0.9638,Male,56
167,face,no_noise,3,0,2.0628,Male,56
167,face,no_noise,3,1,0.9791,Male,56
167,face,no_noise,2,0,2.0622,Male,56
167,face,no_noise,2,1,1.3227,Male,56
167,face,no_noise,1,0,2.0805,Male,56
167,face,no_noise,1,1,1.1581,Male,56
167,face,no_noise,3,1,2.1302,Male,56
167,face,no_noise,1,1,2.1128,Male,56
167,face,no_noise,2,1,1.7972,Male,56
167,face,no_noise,1,1,1.9466,Male,56
167,face,no_noise,1,1,2.2686,Male,56
167,face,no_noise,3,1,2.379,Male,56
167,face,noise,2,1,4.1726,Male,56
167,face,noise,3,1,2.3945,Male,56
167,face,noise,1,1,2.8792,Male,56
167,face,noise,2,0,1.8622,Male,56
167,face,noise,3,1,0.8949,Male,56
167,face,noise,1,1,2.2466,Male,56
167,face,noise,3,0,3.4345,Male,56
167,face,noise,2,0,1.4787,Male,56
167,face,noise,2,1,3.8283,Male,56
167,face,noise,2,1,2.924,Male,56
167,face,noise,3,0,1.6795,Male,56
167,face,noise,1,0,1.9174,Male,56
167,face,noise,2,0,0.879,Male,56
167,face,noise,2,1,1.8286,Male,56
167,face,noise,1,1,1.6617,Male,56
167,face,noise,1,0,2.4892,Male,56
167,face,noise,3,1,2.2293,Male,56
167,face,noise,3,0,2.1783,Male,56
167,face,noise,3,1,0.8625,Male,56
167,face,noise,1,1,2.3447,Male,56
167,face,noise,3,0,2.3622,Male,56
167,face,noise,3,0,0.8685,Male,56
167,face,noise,3,0,2.5291,Male,56
167,face,noise,2,0,2.0614,Male,56
167,car,no_noise,2,1,1.9533,Male,56
167,car,no_noise,1,1,1.8706,Male,56
167,car,no_noise,3,0,2.2554,Male,56
167,car,no_noise,3,1,1.1898,Male,56
167,car,no_noise,2,1,2.217,Male,56
167,car,no_noise,1,1,2.8591,Male,56
167,car,no_noise,3,1,2.3883,Male,56
167,car,no_noise,1,1,2.975,Male,56
167,car,no_noise,1,1,2.1222,Male,56
167,car,no_noise,3,1,2.9715,Male,56
167,car,no_noise,3,1,1.8556,Male,56
167,car,no_noise,1,0,1.0068,Male,56
167,car,no_noise,2,1,1.3447,Male,56
167,car,no_noise,1,0,0.8391,Male,56
167,car,no_noise,3,1,2.1177,Male,56
167,car,no_noise,3,0,2.1383,Male,56
167,car,no_noise,1,1,2.6706,Male,56
167,car,no_noise,3,0,1.505,Male,56
167,car,no_noise,3,0,2.5442,Male,56
167,car,no_noise,3,0,2.1318,Male,56
167,car,no_noise,3,0,2.6069,Male,56
167,car,no_noise,3,0,2.1762,Male,56
167,car,no_noise,3,1,1.0043,Male,56
167,car,no_noise,1,0,3.0737,Male,56
167,car,no_noise,1,0,1.3514,Male,56
167,car,no_noise,2,0,2.0725,Male,56
167,car,no_noise,2,1,1.1291,Male,56
167,car,no_noise,3,0,1.1895,Male,56
167,car,no_noise,3,0,0.7886,Male,56
167,car,no_noise,1,1,1.2992,Male,56
167,car,noise,2,1,0.9335,Male,56
167,car,noise,3,1,1.6541,Male,56
167,car,noise,3,1,2.1002,Male,56
167,car,noise,1,1,2.6711,Male,56
167,car,noise,2,1,1.651,Male,56
