pid,param,value,.lower,.upper,.width,.point,.interval
175,v_Snovel_lMTRUE,3.8314614750000002,2.8816737812500004,4.8196854305,0.95,median,qi
176,A,4.78237199,3.59088119175,6.0032557065,0.95,median,qi
176,B_lRlearned,2.49279101,1.5766167047500002,3.2964808192499993,0.95,median,qi
176,B_lRnovel,3.5473896099999997,2.45945480925,4.554812542,0.95,median,qi
176,sv_lMTRUE,0.8850733799999999,0.6827035105,1.142336794,0.95,median,qi
176,t0,0.1701186,0.06863639275000002,0.33151347049999996,0.95,median,qi
176,v_Slearned_lMFALSE,4.090075625,3.224931058000001,4.98198984075,0.95,median,qi
176,v_Slearned_lMTRUE,4.323630615,3.51001239,5.10625867225,0.95,median,qi
176,v_Snovel_lMFALSE,3.37537215,2.576525373,4.18167138125,0.95,median,qi
176,v_Snovel_lMTRUE,4.98388365,4.098824304750001,5.8876168395,0.95,median,qi
178,A,3.868909535,2.560900582500001,5.10177820425,0.95,median,qi
178,B_lRlearned,1.474800855,0.7929106975000001,2.3422596909999998,0.95,median,qi
178,B_lRnovel,1.970354925,1.139488646,2.9339951479999997,0.95,median,qi
178,sv_lMTRUE,0.891137195,0.68334250525,1.152483197,0.95,median,qi
178,t0,0.26602625,0.10583532925000001,0.4029241945,0.95,median,qi
178,v_Slearned_lMFALSE,4.0570943150000005,3.0243856565000002,5.031226509500001,0.95,median,qi
178,v_Slearned_lMTRUE,3.67035248,2.7383497325,4.519250431499999,0.95,median,qi
178,v_Snovel_lMFALSE,3.038852555,2.1178619910000003,3.94232867225,0.95,median,qi
178,v_Snovel_lMTRUE,4.36113343,3.30608695275,5.302975632499999,0.95,median,qi
179,A,2.4546051049999997,0.8853106657500002,3.7224720044999997,0.95,median,qi
179,B_lRlearned,2.620936135,1.6399826685000005,3.4795186719999998,0.95,median,qi
179,B_lRnovel,2.290238345,1.4161044347500003,3.0717198485,0.95,median,qi
179,sv_lMTRUE,0.930562305,0.74225897225,1.16285820275,0.95,median,qi
179,t0,0.17121101,0.06773152925,0.3403096015,0.95,median,qi
179,v_Slearned_lMFALSE,3.28936385,2.3097824360000003,4.2297855124999995,0.95,median,qi
179,v_Slearned_lMTRUE,3.8330381449999997,2.8867118790000004,4.714460272,0.95,median,qi
179,v_Snovel_lMFALSE,3.315943805,2.3522936050000003,4.249159755999999,0.95,median,qi
179,v_Snovel_lMTRUE,3.949805275,2.937028005000001,4.88849403175,0.95,median,qi
180,A,2.089968725,0.8115007117500002,3.1903393582499993,0.95,median,qi
180,B_lRlearned,1.801386195,1.1893644105,2.4215874597500004,0.95,median,qi
180,B_lRnovel,1.414113475,0.90251735175,1.94670804,0.95,median,qi
180,sv_lMTRUE,0.869625455,0.68706578075,1.0972124907499998,0.95,median,qi
180,t0,0.13861804,0.06430612599999999,0.24670146025,0.95,median,qi
180,v_Slearned_lMFALSE,2.7075093949999998,1.75520621125,3.62908591075,0.95,median,qi
180,v_Slearned_lMTRUE,3.32734452,2.41274393575,4.193294838,0.95,median,qi
180,v_Snovel_lMFALSE,2.63832024,1.704627977,3.5371167220000004,0.95,median,qi
180,v_Snovel_lMTRUE,3.2073093850000003,2.25361790925,4.15964754875,0.95,median,qi
181,A,0.42285557500000004,0.16519183050000005,1.1841333352499999,0.95,median,qi
181,B_lRlearned,1.64517779,0.8458822070000003,2.6742155494999995,0.95,median,qi
181,B_lRnovel,1.55451995,0.8342788602500001,2.4130717529999997,0.95,median,qi
181,sv_lMTRUE,0.8534558999999999,0.6997593425,1.03630505875,0.95,median,qi
181,t0,0.25230877,0.09931169125,0.40703026024999994,0.95,median,qi
181,v_Slearned_lMFALSE,2.109607345,1.3111405920000005,2.96682773525,0.95,median,qi
181,v_Slearned_lMTRUE,2.0270795550000003,1.1461435785,2.9882242865,0.95,median,qi
181,v_Snovel_lMFALSE,1.1788148600000001,0.11473107125000043,2.2388229374999993,0.95,median,qi
181,v_Snovel_lMTRUE,2.5028631150000002,1.7512818345000003,3.3596871492499996,0.95,median,qi
182,A,2.1403676650000003,0.6803166392500001,3.330725776,0.95,median,qi
182,B_lRlearned,1.265313635,0.8150666865,1.758922054,0.95,median,qi
182,B_lRnovel,1.655622885,1.08757683825,2.240546575,0.95,median,qi
182,sv_lMTRUE,0.8585387099999999,0.6804217585,1.0800999687499997,0.95,median,qi
182,t0,0.14209177,0.06666776875,0.24637471625000001,0.95,median,qi
182,v_Slearned_lMFALSE,3.0930027300000003,2.0759490210000004,4.1022572885,0.95,median,qi
182,v_Slearned_lMTRUE,2.816111965,1.8023234242500001,3.73991957725,0.95,median,qi
182,v_Snovel_lMFALSE,2.0709317599999997,1.0361106585000002,3.0183280842499998,0.95,median,qi
182,v_Snovel_lMTRUE,3.58151272,2.5237220602500003,4.603986277,0.95,median,qi
183,A,2.27279912,0.5865142612500002,3.5492689182499997,0.95,median,qi
183,B_lRlearned,1.6272835099999998,0.8720437162500001,2.45602587425,0.95,median,qi
183,B_lRnovel,2.279531165,1.3181524020000002,3.29063440275,0.95,median,qi
183,sv_lMTRUE,0.8456315400000001,0.66596807075,1.0636401177500001,0.95,median,qi
183,t0,0.24667779,0.09567182899999999,0.41378555924999993,0.95,median,qi
183,v_Slearned_lMFALSE,3.4145175300000004,2.2561272232500005,4.484896392749999,0.95,median,qi
183,v_Slearned_lMTRUE,3.446576475,2.2957533202500002,4.43599587475,0.95,median,qi
183,v_Snovel_lMFALSE,2.7490384,1.5784987042500005,3.7641433079999995,0.95,median,qi
183,v_Snovel_lMTRUE,3.803117775,2.6331937405,4.87282313225,0.95,median,qi
184,A,1.8180165750000001,0.8140004772500001,2.690886864,0.95,median,qi
184,B_lRlearned,0.9504701600000001,0.49559439925000026,1.8045705502499998,0.95,median,qi
184,B_lRnovel,1.521853045,0.9065761365000001,2.580040429749999,0.95,median,qi
184,sv_lMTRUE,0.92323091,0.7238550425,1.16405815775,0.95,median,qi
184,t0,0.6966790700000001,0.5385327565000001,0.79635556625,0.95,median,qi
184,v_Slearned_lMFALSE,3.641393655,2.5969031787500003,4.68339055275,0.95,median,qi
184,v_Slearned_lMTRUE,2.9430892049999997,1.92033070725,3.947205016,0.95,median,qi
184,v_Snovel_lMFALSE,2.42452046,1.4089738265000002,3.41080890775,0.95,median,qi
184,v_Snovel_lMTRUE,4.04750854,2.9840788477499998,5.0928842229999995,0.95,median,qi
185,A,4.526568615,3.3869428470000007,5.719789251000001,0.95,median,qi
185,B_lRlearned,2.9176760450000003,2.0169515909999998,3.73352713925,0.95,median,qi
185,B_lRnovel,3.8280194649999997,2.8137303632500004,4.78480503775,0.95,median,qi
185,sv_lMTRUE,0.8878481650000001,0.6913951740000002,1.1360010412499997,0.95,median,qi
185,t0,0.13126969500000002,0.05832857250000001,0.28625507899999997,0.95,median,qi
185,v_Slearned_lMFALSE,4.145229635,3.273356287,5.039756262499999,0.95,median,qi
185,v_Slearned_lMTRUE,4.317070875000001,3.54655852675,5.104462939,0.95,median,qi
185,v_Snovel_lMFALSE,3.370589225,2.590990931,4.20830621475,0.95,median,qi
185,v_Snovel_lMTRUE,4.921479635,4.04804141675,5.813617182249999,0.95,median,qi
186,A,0.304711585,0.13541370025000005,0.6914349285,0.95,median,qi
186,B_lRlearned,1.335676475,0.7476523405000001,2.1172770874999993,0.95,median,qi
186,B_lRnovel,1.0247141499999999,0.5745245515000001,1.6243046289999998,0.95,median,qi
186,sv_lMTRUE,0.794480115,0.654770652,0.95830958775,0.95,median,qi
186,t0,0.22898029,0.09940298925000003,0.35014985649999997,0.95,median,qi
186,v_Slearned_lMFALSE,1.331184245,0.6381783062500002,2.0135095217499996,0.95,median,qi
186,v_Slearned_lMTRUE,1.67611209,0.95586044125,2.4302791959999994,0.95,median,qi
186,v_Snovel_lMFALSE,0.958589495,0.02423681250000018,1.8485098715000001,0.95,median,qi
186,v_Snovel_lMTRUE,1.7834244799999999,1.18719087575,2.4284570389999995,0.95,median,qi
187,A,2.9412155149999997,1.9089339367500002,4.09997225325,0.95,median,qi
187,B_lRlearned,1.657646875,1.2103444880000003,2.148618442,0.95,median,qi
187,B_lRnovel,2.80623234,2.18332478775,3.48124670025,0.95,median,qi
187,sv_lMTRUE,1.060350755,0.8432845637499999,1.33867680075,0.95,median,qi
187,t0,0.062662285,0.05057959025,0.09844129424999999,0.95,median,qi
187,v_Slearned_lMFALSE,3.702501925,2.8110896735,4.61058459375,0.95,median,qi
187,v_Slearned_lMTRUE,2.89137836,2.1413199830000007,3.6858429102500003,0.95,median,qi
187,v_Snovel_lMFALSE,2.174847635,1.39156488425,2.9592574389999995,0.95,median,qi
187,v_Snovel_lMTRUE,4.20616132,3.30618230525,5.13156770875,0.95,median,qi
189,A,1.7617671650000002,0.6693018582500001,2.842780124,0.95,median,qi
189,B_lRlearned,1.98160273,1.290251559,2.6320865892499996,0.95,median,qi
189,B_lRnovel,1.927090745,1.2191969130000002,2.58879469125,0.95,median,qi
189,sv_lMTRUE,0.8405604099999999,0.6667987325000001,1.0461491647499996,0.95,median,qi
189,t0,0.15234187,0.06912093475,0.28653468025,0.95,median,qi
189,v_Slearned_lMFALSE,2.7910546800000002,1.8792787995000002,3.72521559925,0.95,median,qi
189,v_Slearned_lMTRUE,3.2715080399999996,2.427776067,4.135784041249999,0.95,median,qi
189,v_Snovel_lMFALSE,2.3000857249999997,1.4384972907500004,3.1774322694999997,0.95,median,qi
189,v_Snovel_lMTRUE,3.45091957,2.5392384340000005,4.4157947555,0.95,median,qi
190,A,3.589198265,2.495543446,4.871603240749998,0.95,median,qi
190,B_lRlearned,0.823864,0.57199262775,1.13098122825,0.95,median,qi
190,B_lRnovel,1.03900827,0.7728428235000001,1.3273784844999998,0.95,median,qi
190,sv_lMTRUE,0.758147405,0.5934746525,0.96819639375,0.95,median,qi
190,t0,0.06052184,0.05047574375,0.08987405324999997,0.95,median,qi
190,v_Slearned_lMFALSE,2.733144385,1.96880141675,3.569266688,0.95,median,qi
190,v_Slearned_lMTRUE,2.284846325,1.57586205175,3.0388771207499996,0.95,median,qi
190,v_Snovel_lMFALSE,1.6775990699999999,0.8913068975000001,2.4727047994999993,0.95,median,qi
190,v_Snovel_lMTRUE,2.99924603,2.26042051125,3.81793858425,0.95,median,qi
192,A,2.3614527450000002,0.45972167350000004,3.9790961179999997,0.95,median,qi
192,B_lRlearned,2.44078713,1.5049853395000001,3.27057535975,0.95,median,qi
192,B_lRnovel,2.138019085,1.2897407927500002,2.8843753172499995,0.95,median,qi
192,sv_lMTRUE,0.869289275,0.6914073354999999,1.08940071725,0.95,median,qi
192,t0,0.16451405,0.06526199950000001,0.3418986675,0.95,median,qi
192,v_Slearned_lMFALSE,3.046846465,1.7843391135000002,4.1546929624999995,0.95,median,qi
192,v_Slearned_lMTRUE,3.5489368900000002,2.30296186725,4.6397527985,0.95,median,qi
192,v_Snovel_lMFALSE,2.8102055999999997,1.5709037020000005,3.9142320892499995,0.95,median,qi
192,v_Snovel_lMTRUE,3.7356521750000002,2.435002254,4.8636590467500005,0.95,median,qi
193,A,2.0312040700000003,0.47275842850000005,3.5814754145,0.95,median,qi
193,B_lRlearned,1.8935559450000001,1.243172016,2.58346790775,0.95,median,qi
193,B_lRnovel,1.9729751100000001,1.343675573,2.54635025025,0.95,median,qi
193,sv_lMTRUE,0.881455385,0.6877545485,1.107426499,0.95,median,qi
193,t0,0.11887778500000001,0.05783055325,0.23984658575,0.95,median,qi
193,v_Slearned_lMFALSE,2.87354264,1.8881846207500002,3.9216316587500004,0.95,median,qi
193,v_Slearned_lMTRUE,2.85003861,1.81624876775,3.8864114597499997,0.95,median,qi
193,v_Snovel_lMFALSE,1.66240115,0.5749506482500011,2.6866460252499995,0.95,median,qi
193,v_Snovel_lMTRUE,3.734351335,2.69677905125,4.862297056500001,0.95,median,qi
194,A,3.60083679,2.3114198957500003,4.7983425212499995,0.95,median,qi
194,B_lRlearned,1.2157337049999999,0.7143010085,1.7682111802499998,0.95,median,qi
194,B_lRnovel,1.941353435,1.28417266825,2.6378620039999996,0.95,median,qi
194,sv_lMTRUE,0.8272204750000001,0.64083189025,1.0660814634999998,0.95,median,qi
194,t0,0.16850178,0.07496702175000002,0.28142014375,0.95,median,qi
194,v_Slearned_lMFALSE,3.481127865,2.53111332725,4.415906174,0.95,median,qi
194,v_Slearned_lMTRUE,3.358167595,2.4769521734999995,4.18563864525,0.95,median,qi
194,v_Snovel_lMFALSE,2.75608707,1.8511235712500005,3.6265159577499997,0.95,median,qi
194,v_Snovel_lMTRUE,4.08702127,3.1112090319999997,5.00613799675,0.95,median,qi
195,A,1.2430511850000001,0.5312675545000003,2.3540830212499997,0.95,median,qi
195,B_lRlearned,2.6769530699999997,2.0826596064999996,3.3045253827499996,0.95,median,qi
195,B_lRnovel,2.359910465,1.7083196784999999,3.11332457125,0.95,median,qi
195,sv_lMTRUE,0.873215865,0.6881470822500001,1.102676172,0.95,median,qi
195,t0,0.084626595,0.05255545250000001,0.14806572199999998,0.95,median,qi
195,v_Slearned_lMFALSE,2.01766781,1.1592210325,2.9437625002499996,0.95,median,qi
195,v_Slearned_lMTRUE,3.4774984800000004,2.7393372017500006,4.322274236250001,0.95,median,qi
195,v_Snovel_lMFALSE,2.2389684,1.4811316907500003,3.0468469372499998,0.95,median,qi
195,v_Snovel_lMTRUE,3.055535355,2.24429437475,4.009071709749999,0.95,median,qi
197,A,1.9038672,0.486627631,3.60377462975,0.95,median,qi
197,B_lRlearned,1.88604609,1.17484897575,2.5095101812499996,0.95,median,qi
197,B_lRnovel,2.7362873949999997,1.79809190375,3.5742858217499998,0.95,median,qi
197,sv_lMTRUE,0.928883465,0.736536147,1.1582466237499998,0.95,median,qi
197,t0,0.149358335,0.06368181950000001,0.29912790874999995,0.95,median,qi
197,v_Slearned_lMFALSE,3.2493286599999998,2.2268556120000005,4.3143290465,0.95,median,qi
197,v_Slearned_lMTRUE,3.1526641399999997,2.17385271925,4.20792129475,0.95,median,qi
197,v_Snovel_lMFALSE,2.84908593,1.850526453,3.9189698619999995,0.95,median,qi
197,v_Snovel_lMTRUE,3.73248924,2.686645415,4.817584876,0.95,median,qi
198,A,1.445853055,0.4435370042500001,2.8792326024999997,0.95,median,qi
198,B_lRlearned,1.7763187,1.1014499255,2.368503481,0.95,median,qi
198,B_lRnovel,2.1962838,1.4100398310000006,2.9076556805,0.95,median,qi
198,sv_lMTRUE,0.8856560099999999,0.7068045967500001,1.0943913947500001,0.95,median,qi
198,t0,0.137290845,0.06340478175000001,0.275199123,0.95,median,qi
198,v_Slearned_lMFALSE,2.5686815899999997,1.6362240922500002,3.5729357562499997,0.95,median,qi
198,v_Slearned_lMTRUE,2.963302475,2.1192475930000003,3.91660420175,0.95,median,qi
198,v_Snovel_lMFALSE,2.2303689,1.3464188655,3.188925309,0.95,median,qi
198,v_Snovel_lMTRUE,3.31900772,2.40569505675,4.350888618250001,0.95,median,qi
202,A,0.9994409099999999,0.32064450800000005,2.7557093759999995,0.95,median,qi
202,B_lRlearned,1.548841365,0.942006098,2.1219415462499995,0.95,median,qi
202,B_lRnovel,1.9148384699999998,1.2427678585000002,2.5625112055,0.95,median,qi
202,sv_lMTRUE,0.8768559149999999,0.7071059095,1.0832441812500002,0.95,median,qi
202,t0,0.145210805,0.06613889975,0.27345162375000004,0.95,median,qi
202,v_Slearned_lMFALSE,2.66309116,1.8295192312500002,3.7587728027500003,0.95,median,qi
202,v_Slearned_lMTRUE,2.49536973,1.7285917375000004,3.5424149194999996,0.95,median,qi
202,v_Snovel_lMFALSE,1.813184095,0.97945559675,2.8244542690000003,0.95,median,qi
202,v_Snovel_lMTRUE,2.88852616,2.1076077490000005,4.038570040499999,0.95,median,qi
203,A,1.347658815,0.4586896645,2.7673621204999996,0.95,median,qi
203,B_lRlearned,2.521738005,1.7904375442500002,3.1958616392499994,0.95,median,qi
203,B_lRnovel,4.020213995,2.9465858552500004,5.06746731575,0.95,median,qi
203,sv_lMTRUE,0.991971435,0.79407707725,1.23088885425,0.95,median,qi
203,t0,0.15216739,0.06997929125,0.2850488264999999,0.95,median,qi
203,v_Slearned_lMFALSE,3.2304391,2.18422317975,4.27739507775,0.95,median,qi
203,v_Slearned_lMTRUE,3.63768023,2.852783204,4.50574628225,0.95,median,qi
203,v_Snovel_lMFALSE,2.58963132,1.8366196235,3.3996877844999998,0.95,median,qi
203,v_Snovel_lMTRUE,4.04323849,3.027205559750001,5.09574988375,0.95,median,qi
204,A,4.333596635,3.239343945,5.44776160225,0.95,median,qi
204,B_lRlearned,1.848005335,1.0235723167500002,2.7856509595000003,0.95,median,qi
204,B_lRnovel,2.68769069,1.5939810212500007,3.86568646275,0.95,median,qi
204,sv_lMTRUE,0.9523132649999999,0.7302788922500002,1.2328233382499998,0.95,median,qi
204,t0,0.26039498,0.10220034624999999,0.417734312,0.95,median,qi
204,v_Slearned_lMFALSE,4.492870255,3.59695317825,5.428528389,0.95,median,qi
204,v_Slearned_lMTRUE,3.96638829,3.168217383,4.7655705455,0.95,median,qi
204,v_Snovel_lMFALSE,3.2179582599999996,2.4240493510000007,4.037689139,0.95,median,qi
204,v_Snovel_lMTRUE,4.96392827,4.063569612,5.869185603,0.95,median,qi
205,A,1.1747635550000002,0.24154645400000005,4.511068820749999,0.95,median,qi
205,B_lRlearned,2.4808733849999998,1.6943048585000002,3.2907422192499998,0.95,median,qi
205,B_lRnovel,1.90569082,1.2884527700000001,2.4735185154999995,0.95,median,qi
205,sv_lMTRUE,0.87067714,0.6958504415,1.0788551855,0.95,median,qi
205,t0,0.106259715,0.05378532025000001,0.2404744145,0.95,median,qi
205,v_Slearned_lMFALSE,2.3514006700000003,1.3966307970000003,4.018413346749999,0.95,median,qi
205,v_Slearned_lMTRUE,2.73149495,1.7159771135000006,4.3034217542499995,0.95,median,qi
205,v_Snovel_lMFALSE,1.90969508,0.7838867800000004,3.428720862,0.95,median,qi
205,v_Snovel_lMTRUE,2.938938095,1.99831534675,4.64930937175,0.95,median,qi
207,A,3.078828915,1.93005540225,4.581966706999999,0.95,median,qi
207,B_lRlearned,2.030728065,1.4993081375000004,2.6525916017499998,0.95,median,qi
207,B_lRnovel,0.77659495,0.5788704652500001,1.0201974965,0.95,median,qi
207,sv_lMTRUE,0.76067987,0.60090506075,0.9703335999999999,0.95,median,qi
207,t0,0.055368175000000006,0.050205224250000006,0.07560869325,0.95,median,qi
207,v_Slearned_lMFALSE,1.70042179,0.9145724162500004,2.6069039197499997,0.95,median,qi
207,v_Slearned_lMTRUE,3.1006126199999997,2.26410473075,4.0362610055,0.95,median,qi
207,v_Snovel_lMFALSE,2.701468915,1.8166787792500005,3.647095991499999,0.95,median,qi
207,v_Snovel_lMTRUE,2.063548195,1.3613230645,2.96451056775,0.95,median,qi
208,A,0.5823209300000001,0.26302192325,1.25746560275,0.95,median,qi
208,B_lRlearned,1.227803735,0.74655615475,1.7802422619999998,0.95,median,qi
208,B_lRnovel,1.953668795,1.27032870225,2.7241681934999997,0.95,median,qi
208,sv_lMTRUE,0.750515805,0.6104690264999999,0.91264234625,0.95,median,qi
208,t0,0.2029054,0.0985918675,0.32314364425,0.95,median,qi
208,v_Slearned_lMFALSE,2.053309705,1.2676919012499999,2.89980437,0.95,median,qi
208,v_Slearned_lMTRUE,2.3280997350000003,1.7350772485000001,3.0248331465,0.95,median,qi
208,v_Snovel_lMFALSE,1.402723415,0.7138331390000001,2.11449244675,0.95,median,qi
208,v_Snovel_lMTRUE,2.7191396,2.01920159225,3.52300225375,0.95,median,qi
210,A,1.40620631,0.5885120162500002,2.5858636035,0.95,median,qi
210,B_lRlearned,1.53672042,1.0418669105,2.01032660925,0.95,median,qi
210,B_lRnovel,1.60108523,1.08672047675,2.1319518485,0.95,median,qi
210,sv_lMTRUE,0.801236235,0.642131501,1.00093870425,0.95,median,qi
210,t0,0.110273535,0.05699994550000001,0.20414515799999997,0.95,median,qi
210,v_Slearned_lMFALSE,2.51235773,1.6426397065,3.519867191,0.95,median,qi
210,v_Slearned_lMTRUE,2.7625121950000002,2.0158921545,3.6314543625,0.95,median,qi
210,v_Snovel_lMFALSE,2.210652005,1.4162688817500002,3.0946345735,0.95,median,qi
210,v_Snovel_lMTRUE,2.75218062,1.9518264455,3.7413638417499997,0.95,median,qi
211,A,1.8619711250000002,0.6107969870000001,3.40245352,0.95,median,qi
211,B_lRlearned,2.080183675,1.3880179022499999,2.6568210552499996,0.95,median,qi
211,B_lRnovel,3.914563095,2.8514190855000003,4.965168713500001,0.95,median,qi
211,sv_lMTRUE,0.87297064,0.6957688455000001,1.09295832475,0.95,median,qi
211,t0,0.126111765,0.05780663875000001,0.27198814699999996,0.95,median,qi
211,v_Slearned_lMFALSE,3.239415565,2.1403918745,4.349637460249999,0.95,median,qi
211,v_Slearned_lMTRUE,3.27272227,2.3996930292500003,4.2409694845,0.95,median,qi
211,v_Snovel_lMFALSE,2.74640423,1.8914772680000003,3.6743582447499996,0.95,median,qi
211,v_Snovel_lMTRUE,3.9413084749999996,2.841331484,5.0512404672499995,0.95,median,qi
212,A,1.27224051,0.39875951775000007,2.8621435095,0.95,median,qi
212,B_lRlearned,1.66432358,1.1193934242499999,2.1407019227500004,0.95,median,qi
212,B_lRnovel,2.938316625,2.07777588025,3.8150970937499995,0.95,median,qi
212,sv_lMTRUE,0.918286405,0.73714135275,1.1466859194999999,0.95,median,qi
212,t0,0.1117181,0.05664245325,0.22408974074999996,0.95,median,qi
212,v_Slearned_lMFALSE,2.6316444399999996,1.6465664070000001,3.7497604929999997,0.95,median,qi
212,v_Slearned_lMTRUE,2.7206371049999998,1.9813392742500002,3.7268716622499993,0.95,median,qi
212,v_Snovel_lMFALSE,2.23880969,1.46437980975,3.1833743542499997,0.95,median,qi
212,v_Snovel_lMTRUE,3.40102211,2.4444782090000006,4.54666878825,0.95,median,qi
214,A,0.47115545000000003,0.19198238900000003,1.1580605552499998,0.95,median,qi
214,B_lRlearned,1.48302574,0.86377633675,2.248862279,0.95,median,qi
214,B_lRnovel,1.56987713,0.930232005,2.3524727597500004,0.95,median,qi
214,sv_lMTRUE,0.885483205,0.7265882010000001,1.0743387447500001,0.95,median,qi
214,t0,0.243303555,0.11336943375,0.3713814995,0.95,median,qi
214,v_Slearned_lMFALSE,2.17690996,1.3942806620000008,3.0021215372500003,0.95,median,qi
214,v_Slearned_lMTRUE,2.10048726,1.3487600570000002,2.91710280575,0.95,median,qi
214,v_Snovel_lMFALSE,1.082285575,0.18992144350000004,1.97422988625,0.95,median,qi
214,v_Snovel_lMTRUE,2.750280055,2.0056953512500004,3.5684416394999996,0.95,median,qi
215,A,1.4078120250000001,0.7286108835000003,2.103147423,0.95,median,qi
215,B_lRlearned,1.68239132,1.114377623,2.30374257875,0.95,median,qi
215,B_lRnovel,2.26852053,1.58263037675,2.98778575475,0.95,median,qi
215,sv_lMTRUE,0.7804892649999999,0.61921681825,0.968117694,0.95,median,qi
215,t0,0.188094245,0.09611559475000003,0.29720180675,0.95,median,qi
215,v_Slearned_lMFALSE,3.0766764799999997,2.263285125,3.90755979025,0.95,median,qi
215,v_Slearned_lMTRUE,3.270013625,2.53008443075,4.02522912075,0.95,median,qi
215,v_Snovel_lMFALSE,2.101137915,1.3281438107500003,2.8737560517499996,0.95,median,qi
215,v_Snovel_lMTRUE,3.870660755,3.07342916675,4.702239394,0.95,median,qi
216,A,3.479582585,1.5694165072500004,4.719596288249999,0.95,median,qi
216,B_lRlearned,1.938248935,1.03195094825,2.846377995,0.95,median,qi
216,B_lRnovel,2.5690321000000003,1.5086714800000003,3.6428805952499994,0.95,median,qi
216,sv_lMTRUE,0.8421532,0.6550327432499999,1.074617008,0.95,median,qi
216,t0,0.24139754000000002,0.07933892450000002,0.41963057725,0.95,median,qi
216,v_Slearned_lMFALSE,3.502039465,2.427710881500001,4.46871105375,0.95,median,qi
216,v_Slearned_lMTRUE,3.935532845,2.9042120302500005,4.802152736999999,0.95,median,qi
216,v_Snovel_lMFALSE,3.27020211,2.25233435425,4.18528527325,0.95,median,qi
216,v_Snovel_lMTRUE,4.216627455,3.09410781675,5.182076456000001,0.95,median,qi
217,A,1.4512839,0.5796114410000001,2.61552164125,0.95,median,qi
217,B_lRlearned,2.593484545,1.765118881,3.4014455242499997,0.95,median,qi
217,B_lRnovel,2.57090217,1.7809226352499998,3.32004857075,0.95,median,qi
217,sv_lMTRUE,1.0394034300000001,0.839594636,1.2845732845,0.95,median,qi
217,t0,0.162033225,0.07540339775,0.28320176849999995,0.95,median,qi
217,v_Slearned_lMFALSE,3.72396527,2.8416224685,4.667044474749999,0.95,median,qi
217,v_Slearned_lMTRUE,3.4102468349999997,2.5182379842500002,4.30085411775,0.95,median,qi
217,v_Snovel_lMFALSE,2.52338212,1.6117589475000003,3.431417442749999,0.95,median,qi
217,v_Snovel_lMTRUE,3.979314095,3.10387575675,4.945841647999999,0.95,median,qi
218,A,0.71515043,0.33065609575000016,1.4006601344999998,0.95,median,qi
218,B_lRlearned,1.383807365,0.8824200815000001,1.9343093955,0.95,median,qi
218,B_lRnovel,1.99398561,1.3495067972500001,2.6935447665,0.95,median,qi
218,sv_lMTRUE,0.8284925750000001,0.6676852195000001,1.01605709675,0.95,median,qi
218,t0,0.195248845,0.10153053149999999,0.30273286875,0.95,median,qi
218,v_Slearned_lMFALSE,2.2484922899999997,1.454598594,3.0793644239999995,0.95,median,qi
218,v_Slearned_lMTRUE,2.5993198250000003,1.94806720525,3.3225742540000005,0.95,median,qi
218,v_Snovel_lMFALSE,1.271981855,0.516401168,2.017549225,0.95,median,qi
218,v_Snovel_lMTRUE,3.306296595,2.55305835825,4.14556727275,0.95,median,qi
221,A,3.057720595,1.0538637612500001,4.347355518749999,0.95,median,qi
221,B_lRlearned,2.372005505,1.5576487045,3.1039214707499996,0.95,median,qi
221,B_lRnovel,2.999514875,1.9952751637500004,3.88499368725,0.95,median,qi
221,sv_lMTRUE,0.904208675,0.697325428,1.1505582285,0.95,median,qi
221,t0,0.150443015,0.06378552725,0.30918453725,0.95,median,qi
221,v_Slearned_lMFALSE,3.6324405300000002,2.60192776625,4.55715761275,0.95,median,qi
221,v_Slearned_lMTRUE,3.79564617,2.7889124237500003,4.648730143,0.95,median,qi
221,v_Snovel_lMFALSE,2.6182781850000003,1.652669521,3.4675247439999994,0.95,median,qi
221,v_Snovel_lMTRUE,4.40948753,3.3424412720000003,5.33570765225,0.95,median,qi
223,A,2.990760185,2.140614679,4.015419609,0.95,median,qi
223,B_lRlearned,1.02695719,0.7498822867500001,1.343073183,0.95,median,qi
223,B_lRnovel,1.185357845,0.8602473962500001,1.56890877225,0.95,median,qi
223,sv_lMTRUE,0.7797326600000001,0.6188229570000001,0.98036759425,0.95,median,qi
223,t0,0.06544108,0.05079943775,0.10193865225,0.95,median,qi
223,v_Slearned_lMFALSE,2.24811716,1.5208243657500002,3.0142434409999996,0.95,median,qi
223,v_Slearned_lMTRUE,2.900381035,2.21055905025,3.642792738499999,0.95,median,qi
223,v_Snovel_lMFALSE,2.336680495,1.62284120475,3.0913854454999994,0.95,median,qi
223,v_Snovel_lMTRUE,2.8047364200000002,2.0924493535,3.5940994899999996,0.95,median,qi
224,A,0.611741085,0.25629235725000005,1.4507942992499998,0.95,median,qi
224,B_lRlearned,2.0727952050000003,1.3719472740000003,2.82717088475,0.95,median,qi
224,B_lRnovel,1.57595656,1.0139982535,2.076189037,0.95,median,qi
224,sv_lMTRUE,0.71995902,0.5847214510000001,0.87292837,0.95,median,qi
224,t0,0.14044919,0.063866831,0.26051566724999997,0.95,median,qi
224,v_Slearned_lMFALSE,2.1094920650000004,1.4649183495,2.8094440145,0.95,median,qi
224,v_Slearned_lMTRUE,2.2302033750000003,1.5502505027500002,3.00893266675,0.95,median,qi
